File,Class_GT,Class_GT_n,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16
o5-10_gr_e10,A,0,0.002109146073632812,0.002161854594463667,0.0029912841114795924,0.002277406622789116,0.0008779621842105264,0.001242051139875,0.002192180931777777,0.002044679341049382,0.00049805886208,0.0008727050695247929,0.0016751895680000002,0.0019731663062222213,0.001131327882993197,0.0018049466817777774,0.001635677105263158,0.0017449129921052631
o5-10_gr_e11,A,0,0.001182837602631577,0.0016025635715500928,0.0030690901946249984,0.006795037496180556,0.0006621536793650779,0.0012032380412098287,0.0018097010453599989,0.003178367995464852,0.0004088687335600894,0.0007709869227272712,0.0014491919684210513,0.001507946045541837,0.0008211700891003445,0.0009007805371093728,0.0007767565417769361,0.0012333495247165518
o5-10_gr_e12,A,0,0.0011564974815789484,0.0017716073979338856,0.0031903209130000015,0.008607170591500003,0.0006944162322500015,0.0011597002518400012,0.0017992400405349804,0.0027296219936979787,0.00042292016162500106,0.0008000419614512484,0.0014519498157894747,0.0015591230405612253,0.0007399667063750018,0.0009021182646666686,0.0007748115521250015,0.0009207947031111123
o5_gr_e01,B,1,0.0357738939,0.21196857999999985,0.02346356999999999,0.016573448602430558,0.0014369739703708677,0.0019776406688456626,0.002486739559448964,0.002171736612499999,0.0013227526517361106,0.0016688284018159427,0.0021160349888750436,0.002014645034328545,0.016886189741735533,0.01729847971354167,0.01045431725340136,0.008098108952331961
o5_gr_e02,B,1,1,0.22263346625000002,0.020500243626033057,0.014363739827777774,0.0014010873034083309,0.002171856099569098,0.0027663101223448566,0.002553397885841837,0.0011551790994262696,0.0018579034393912425,0.002217465228550604,0.002394207075095664,0.02054724334876543,0.01066993609764543,0.007608194121492347,0.006672531318870525
o5_gr_e03,B,1,0.02205509571428571,1,0.037375055899999995,0.019507198564814813,0.0012972145756539831,0.0018781837161801354,0.0025258256432098766,0.001979289488851096,0.001196796098632812,0.0019708905755362422,0.0021815117865114793,0.0019709056426035505,0.18776774125000006,0.02911289578125,0.011953957256249996,0.010114712018229166
o5_gr_e04,B,1,0.005218464534000002,0.02180459115740741,0.05298184725,1,0.0012534278374565977,0.0016453200812596449,0.0027263906659722227,0.0034919658283759686,0.0011819982904064277,0.0015330740356983737,0.0027211656965847567,0.002559203792975207,0.004901570687500001,0.008834376784026467,0.2416466275,1
o5_gr_e05,B,1,0.0029388291589355488,0.00998278241699219,0.045123757050000005,1,0.0010155073722222234,0.0016404034070142436,0.002518137461547853,0.0034019973940904243,0.0013351722474174866,0.0019222462973662998,0.0026756515102040832,0.0023877142565359487,0.00861188603024575,0.07690992666666668,1,1
o5_gr_e06,B,1,0.003838242262187869,0.01203161551111111,0.08476549916666663,1,0.0011860124309142558,0.0015682906395408152,0.0023695439545725052,0.0034273370588235297,0.0012631451811264307,0.0019581021544164538,0.0023539308062065977,0.0021053322978080114,0.012177983203124998,0.07455843,1,0.21201683874999996
o5_gr_e07,C,2,1,0.0028645137593749995,0.004514029338235295,0.0034457785193877538,0.002284944924999999,0.001261553511029412,0.001661895355623818,0.0015478616560807995,0.0013911157759412302,0.0016887593504901963,0.00626793832063712,0.0221084997875,0.0020816314056213013,0.0291778405625,1,1
o5_gr_e08,B,1,0.007923707867647057,0.009330364485294118,0.008900959609374997,0.008504637461260331,0.001259949610058309,0.0017812505186631947,0.0025830217892573695,0.002441913964876033,0.0013162843220991076,0.0019268853305563019,0.0022371409940843616,0.0018808697079658473,0.01632245850694445,0.02301891035,0.02140060401859504,0.011840508234375
o5_gr_e09,B,1,0.005106292063533059,0.007791066956250001,0.008561607833161157,0.00890283608,0.0015179054044117649,0.0017114020870000002,0.002692039380967881,0.002946727431805967,0.0014561569425925933,0.0017263782172862847,0.0023998557665658865,0.002733260749408284,0.004678322591911764,0.013564855385802465,0.01743137475097656,0.03525644675781251
o5_gr_e10,B,1,0.004337220404064274,0.010143640938888893,0.053364519375,0.06819248781250001,0.0012083547478366696,0.0016713222927083337,0.002381251896527779,0.0026021117808769515,0.0010507424432892255,0.0016386790404739927,0.0021760538759742014,0.002416372338194446,0.0029251629685378,0.006124244729003909,0.014119113626543214,0.24117324125000006
o5_gr_e11,B,1,0.004935540826822918,0.013941574017857146,0.26350002125,1,0.0012685517470000008,0.0018070906600591722,0.002615520442491813,0.003185751258899966,0.0010720537481481488,0.0016841863480392164,0.0021931675146198842,0.002454588983764649,0.002755094033499322,0.00454419021953125,0.010582145643078513,0.04135790871527778
o5_gr_e12,C,2,0.0783011122222222,0.03158599089285715,0.012575580588235293,0.008151945094,0.0027508160877821185,0.0021524752362265306,0.0023449272539437576,0.0025996557410318043,0.0008825553562736609,0.0014567586636094673,0.002389699665988891,0.0047131809103360105,0.0019548363394069714,0.004804826606122446,0.04146615857638889,1
